artists,spotify_id,monthly_listeners
Dan Truhitte,3ykv0g1DnwB8exhwbdgfgH,186800
Amy Adams,1gkcZQArk5rV8uBwG8y5FX,836600
Sally Dworsky,7vK6xoR5zT4DypEu0blUku,1200000
Kristle Edwards,4y5d67UxD0QON2vRZOjXZ6,1100000
Heather Menzies,54dXJA9AzCTXZ8gmX0nX6T,763400
Nicholas Hammond,0JSadiWcHiwpHQhq8DhXJl,763500
Duane Chase,0QWBkbHktK9RQYaMSZnZ01,763400
Angela Cartwright,5wPIr3J58uJUeU9Xu2mOuc,763500
Debbie Turner,4HiH23Ui1OvUZfRp5YBQxs,763200
Kym Karath,2RqZ8Pqz6WmjR3VmQF9dgA,763200
Bill Lee,1Vb1cXNxIUyb3Geb9cvSvL,128800
Jenifer Lewis,6e28WiPlKSu1ukkhHCZEnF,821400
The Pinnacle Gospel Choir,4R1dpQ2VCZsEutiXZKeIzk,222000
Kathryn Hahn,3XfjX4nsdyVaLMFi1ACXXb,228500
Eric Bradley,1Yv2bYY94u2nm7OHwrEIcQ,0
Greg Whipple,1wNMHuKUcnVHROrQKTD0nP,35
Gerald White,4H1hvfjLlg0hcxj8lwDOt9,10
Rodrigo Miallaret,7eZqKECiW5uTZO8lfViO3K,26400
Jon Sarta,4k5gaSPRZvEwn4eTxuevAX,563000
Kayoko Ishu,6ZlvKdgGJtDzsi68KPRbiG,10300
Tokyo Philharmonic Chorus,51jSfzDJjZXOwfPaVc35Gi,25500
Carlo Boszhard,0zj2CYfMsv23H2xndUgses,49100
Tatsuya Nakazaki,6M4XrogqY4hhXtwJf4ItXh,35300
Junko Yamamoto,4VDIKCSNaayoLuJoU2Bucn,47000
Hideyuki Umezu,4mP3PuNf2vTNjEEE0nWJHt,22200
Chantry Johnson,7DYNIsWygVsxut6h6pmyeW,143400
Søren Launbjerg,55gfriVxiyjynzIyQ7kTWi,23700
Louise Norby,4D0qv7ef6bCkrXl6EGuVWC,21400
Yuji Mitsuya,4tBZD1Vc4QKjFPtN2BJv0G,25400
Yukiko Yamashita,2Uc4qUr048bKd1OmHsxXUp,10900
Riko Hanamura,4VQFzTMgnFpUCrNqhBS06j,10900
Mitsuru Miyamoto,4Yfdy8Nlgdj0bbQrqLsVap,25300
Atom Kobayashi,58WunyNa6OTJhdgcpXnCDr,28600
Paul Kandel,6M3XR163Q68THc9IFMwfAH,131100
Chorus - The Hunchback Of Notre Dame,5oHSxqr1uDloCbJJPNBd6T,302400
Tsunehiko Kamijyou,0MTwHcQjpWkqYdHPkA1Ncd,128000
Rob Cantor,1NtYiv70buGwaMspHuD49I,225200
Luca Ward,6rCGYPfoOhqoS18GMX8uz1,9700
Sylvia Salustti,6b50wVWtj4djNde8dElnW7,422800
SHIKI THEATRE COMPANY,3QoUUnHDvuedYiLGe7uVFJ,75200
Hidehiko Ishizuka,4q4bgkGzmIHifIbeBLtpQO,61500
Yuji Tanaka,4Q3kgRzt8ZQILwjU76CgGg,61400
Paweł Ciołkosz,6COzcGsnbKrmfu4bO7gCPE,19200
Koichi Yamadera,0lo8UTi4CnnajMXlavxCDo,229400
Kenneth M. Christensen,5F2wZb1nwCc9FsxTTAbDjY,19400
Magdalena Wasylik,6fILDWKAqGGe3m6rvotbku,86400
Pat Carroll,0Yy9u86cq66Se2pB9fYaiW,520000
David Ogden Stiers,0N0dbr5s2y20PAo2cDAeVP,668000
Tony Jay,5qQpn0ZokyamZjyKtkKUYD,337000
Howard Ashman,4v3VuWXuxcennT1zhjlorN,3700000
Benj Pasek,0qKRRwXdVtrVIEdPFr8vvo,507400
Justin Paul,1A2uplrPcSu6bqDaRp7Xs9,132500
Mark Northam,4weansSvkFXZmnwOKGHMSg,65700
China Anne McClain,6SvFyXN6qzhw95Bj4HoevV,3300000
Shin Fujishima,1HNEsdQ7hbcIQpTTF47Go1,14500
Natural Notes,0IKotvQocRLaLRkxROzX9U,50300
Mark Benson,1IaIpFqqzozfCnPECU9vOb,267600
Adam Mitchell,0rlQeWIeJJdG7Z8RCNiwqs,155100
Stanley Tucci,3XZTEmxcwinCnuFcWluGai,191300
Ewan McGregor,105Paee9vmV5rfLSG652e1,1300000
Gugu Mbatha-Raw,0ZrekatCWFPF9GPKApg9EA,485800
Ian McKellen,4poDCMNdZuW1XNK5deqmSj,480600
Emma Thompson,4tB1f1h4TQqDz4bNaibMpl,725200
Audra McDonald,7F6surn3OpdyOzupSawyli,329000
Clive Rowe,5EMfTDu7Ppuf5a3sN2ac1d,156400
Disney Channel Stars,1PCSZ5DaA1s1gpz2sKmnDr,32600
The Wong Janice,1q1P9ifOMhgIYCsj9KXxdX,341000
Chorus - Hercules,2pLvZNFSNqj5ggB8cPK7ki,1100000
Lillias White,5TKKPpY9zr2qrz3JM3Vawq,2500000
Cheryl Freeman,3E0MPcbZSjfJ1HsnJKXkqd,2500000
LaChanze,3zT7dcLl9wbSXsVh3VQx3A,2500000
Roz Ryan,66mvEj9XSF89tUj87Y3HDu,1300000
Vaneese Thomas,79cmm0PKrLWIrqp80GpJtK,2500000
Tawatha Agee,26j9y8Rq679tININ1Mt4ZV,1100000
Ewa Konstancja Bułhak,1P59a5315R4rUcpFp2D5Uz,30900
Nathan Mack,13tHisUuVf3mbhjTH5UJ8t,271800
Marsa Sakamoto,4T481uMcsXEnEqvNS5CzG6,6300
Toshiko Fujita,5y8t6BevHZCuKXVwnqAbYa,6300
MAYUMI SUZUKI,2A898Bz1BlL0RbbRL1n0RJ,138600
Natalia Piotrowska,00hay9BgLUeOSa7Gzgt7iO,21600
Kuba Jurzyk,4yS1NJNfXUKCGbmZ8pEKn6,105400
Bartek Królak,3uMFX6q8v6bauHJPKQeUZf,87200
Salvatore Scire,7KLUojGgsKkLrbUiRn9wnk,51000
Luise Lunow,0LwEQVwUzh9D2DgVzAAyIg,7600
Paweł Szymański,7i6vfZ37dn7OLesG2eZAum,38100
Pola Pilat,1LIMrP4REsIQo0VcL0k1xQ,7200
Piotr Polk,5BrZcq3NI7QEYYW2zuDerQ,7400
Cast - Olaf's Frozen Avontuur,4FzUwwF7oWET4thJF57mDH,8500
Paulo Ramos,6qs9gVHAYlCdpTHgbMszAO,0
Robert Rozmus,4qyjJCh2QHvXldx51KlG88,22900
Stefan Friedman,38dB1EiILVUBvNFtzfWNnZ,6900
Goofy,3CcmFRXYSCdT25TOMlVe64,267800
Laus Høybye,1mNYWaM0ATaeAk3PHqSOSk,86300
Krummerne,05Sl6DvrxztDaFtGamhgyq,72100
Zofia Nowakowska,5WVxKxQiPAWaF01H2bKWeQ,29900
Jan Traczyk,77JJqmtJW9Gxzm0A8alTtc,3100
Marcin Franc,5B1n39bS0DN1cShwEDWnJU,24300
Lisa Stokke,0DyCLBI4KZ9ouXQRBFvHL2,123300
May Kristin Kaspersen,5roLxyErhuEuBVNckj3XXQ,26500
Katarzyna Łaska,3EUN4LsI1ugZFwctcyVxM3,150400
Czeslaw Mozil,3kYr92dBq4lMT1lsAKGGiN,30700
André Leono,3wNqSrnDViXQMST6ioshi0,111000
Piano Radiance,69P4GKHbbgUhcNWn7Qaj1u,971
Tokyo Disneyland,5EPQb0h5U2AWk8OxzEWxx2,320200
Gustav Nilsen,5wTJ27EIAHcXMkmh6RGzuW,12200
Laura Chiatti,6eNVOzxZCPBE5tjMP0XcAI,80100
Doctora Juguetes,4gRTBIcdwTDhxAwMhUkvkv,6000
Lambie,4I1m894AfV2zh0k7g057fg,18100
Verna Felton,7aU90hxXexP47nEeMee6xM,411500
Disney's Circle of Stars,11ddBqX3iQtxS8CP0QUnsB,17500
Walt's Piano,5BQzBU96XzkEfCHXVFxuFU,58300
Atsuko Takezawa,2KVTrDvZkFSOl6M1oYrKQk,11800
Erika Shiraishi,1euCVeKI4NelbAlR8b3OFY,11800
Hozumi Shibata,06vefHJeIRX6MyiSAN1HRI,12000
Mayumi Makino,1zBroaNdRSeOVZSsVFFO2K,11800
Yukari Fujii,6B3McgP0XC4PItUSOnMbuJ,11800
Samuel Shipway,2dgvSwqsBBsIGxZjR3Qnn3,8000
Ju Cassou,4JJ5TI5AihtFAoHnBzIpxt,72800
Manuela Villa,59PP4brVe9kmreXmenzpa4,48500
Andy Tallent,5xnEVyDizQaZVktlClvceN,143200
Kumiko Mori,68FR9aTvUSJzvHTifyEEV6,7700
Tero Koponen,0gGdqjpgv9TUBjDybtyHIh,8300
Toshihiro Tachibana,4olDsnNRFX20VBa9sFeIWH,18100
Karolina Trebacz,74iBDSCoJIP2TwacwxDrd5,22600
Marcin Mrozinski,7zzNybPMppMTQu6GjtdYX2,4700
Piotr Gasowski,1T06JWm8HSb9oxG1JI8HvW,13400
Michal Rosinski,0RSuSNE9hqSgH2NlZ8pODN,44700
Teresa Lipowska,6IwOXbMWNfaOa469Xuv9Er,12000
Petrus Kähkönen,0UHmzf273DrOPRcbL9b0tM,4900
Sheriff Callie,2TptzTi2NMLAnevzN9Ell2,7100
Peck,5HCya1eGq21BgniKfgILCX,5800
Toby,3aPI1JkEvUWWP71PgaJyOE,113
Oliver Wallace,497FibW7265st1H0UfpGb2,202900
George Bruns,5T60shnsXD8hlLRDsbvFoO,435000
Kristine Yde Eriksen,2Ox1gZeJEAkulfHLiVNeTH,29200
Pia Allgaier,72mHHRrqbN20uxmb99iDJW,360500
Ulli Essmann,4ATVOdURszNaRHRL2EZDs3,3100
Tina Frank,0h9Qd1ebwlEsBljJO4OZJl,43000
Toby Heinz,4XBEJfX2SgF6IJ4GsGTI2i,3100
Pat Lawson,3vgMnGRwgc3WxbKwvJhD4G,42800
Ricarda Kinnen,0Y3CqDnCpnuF8EZjgzX5BX,98800
Petra Scheeser,2kpGdWzpIDW2jDIQFeIaA9,154700
Felpita,0TMxyzXinn2YIiLMJeEfSr,5800
Hallie,0I0VahDFplPkGInkRvoXPW,1300
Dickie Jones,0bGGvfpbJAFYj1rX6ScbbJ,56500
Petter Jølstad,1hTq5UGtPbHNA3JXsZUYRf,4500
Even Stormoen,0MRJF1P2aNCSEkmRemCFBy,5300
Luis Ángel Gómez Jaramillo,6UaKHgRNaUxQfQD67gzgc5,1000000
Gael Garcia Bernal,09oR0uKhqwScsKa2eUK97p,2900000
Roger Bart,4sZw3BLoQ9SniX4mcoh80b,1500000
Patti Murin,4wWuKGRcPwVaItabLxnObP,205000
Leonardo Holmes,2CRVmDhz781ofTp6iscck3,59800
Sonic Wine,6UEwPW6iJ3wAswNtg6fOE3,4
Dream House,3TkldXLxqbZkCQxulVPdM4,26200
Maria Cristina Brancucci,774oiAZcD7voC42xLhmPV7,32100
Music Creation,26KfNrVfEweHZlOwHzKGq2,82200
Manik Zidan Gaschina,5C3iaN2YmRTdCzCEnr6HFZ,866
Franco Chillemi,312J03MmeNDHKTO5Du6Fvr,35400
Remo Girone,6nmdnG5imiQpf72nFZ9wGQ,5700
The Circle Session Players,08tV5p4j1YpwBdtBWF5rMl,30300
Coro - Pocahontas,5US4hZLm5GjPhS4AwSctLg,7200
Serena Rossi,77M7IRdfBKA2Bx27XFwNE1,102400
Pelle Emil Hebsgaard,4ql968Tt1jcQuP2oOabeGo,12200
Aya Ingrid Alber,1drONtv4WFHlvkoNUMyqlx,8900
Michael Hanley,38SqymKf3mLfZ1EZvOuUqR,49700
Disney Peaceful Piano,5lmSBamD6zMcpHPqPpwmwN,417700
Disney Peaceful Guitar,3oqzxUlHhjJ7auI4dVujKX,274100
Anthony Rapp,3GZGJ33pJdAdUL6IQpK8mR,441100
"You're a Good Man, Charlie Brown Ensemble (1999)",3521YVfkHZ0L022Sy0Tzso,16200
Tansou Tatsumine,,
Honoka Suzuki,21dcXRiXjtW1CCVn5ju3Qv,22800
Gerd Holtenau,1daIIFtLqKZSgw0HKte0iH,9100
Frank Churchill,5HxxQWbYtQSFMKTjx9LPtZ,124900
David Huntsinger,4kzKZExmgB0xijgF6blONc,84300
Gio’ Gio’ Rapattoni,5YbdlRpD9z9u2x9n11Roal,26900
Ronda Rescate,1muetV2OMgwHHmLuf6In6c,622
Mona,1t9aI4hxclwxp0vct1I4D5,186
Esme Kaislakari,4qffQ3odiLSXDw43sKGMfe,3700
Billboard Baby Lullabies,3JoUmoM63KuouDsfPGyXyM,11000
María Caneda,1x4zxN9PnY3AmZpYVgpbxb,271800
Carlos Báez,6D78ikac20EOttVEL3T1Qc,32
Sandra Carvajal,67EAFXyPAmmEGkbdgEUtGG,3200
Mauro Ramos,3cRFY4papW2pkrxfhxMWD5,1500
Isaac Schneider,1inhSwjMD0SI6Nul2pvCEe,59500
Geisa Vidal,4bcyEWksgALrlA8U68pUmC,17100
Sami Arva,5OYfS7IFOnqhCRDel43SYO,2800
Ulla Hakola,6Mj2tp9vZMFpTxj26I2IW6,2800
Waltteri Torikka,4meB8IsBXqEvtCEcB8l2xp,6600
Maria Ylipää,5D27EqfG1NLBbbbET80qeU,9200
Vajen van den Bosch,1J2NQrhHS6nzavRk8IeGsJ,125400
Carsten Svendsen,5QwgBbfEWR6dozOfJcAAq4,3700
Male Ensemble,7aYySDc6u1rnznlHJPG6Fm,2500
Christine Leyser,6P5MnxvCtDMrkCNynMAb8W,29900
Paula Seifert,2telCV6NnCokNW5VhrIanm,697
Oskar Fjeldstad-Bergheim,3dAAXVWzYnjOyUWZKEAaa6,2500
Hedda Grjotheim,2ZFFGeAWIuAIYALUbT5fcL,12800
Christoffer Staib,654ZVDoL3e0Ro3zPqTBmJu,2400
The Jud Conlon Chorus,5s5jvj5TkkMkQDR28awRsA,196400
Wojciech Paszkowski,5MiKxHY2460mRbmuDVye0w,37700
Lula,0e9skgnsjo0ver1YFCeMsY,9900
May Kristin Krispersen,0F78fBx9EcrYsgP4aGMy0k,6600
Demian Bichir,64QY3QAj4yJWXcpWuw9fMo,247200
Star Darlings,3zFQEqIi3Q1RJ4O37M7nuw,34200
Kikka Laitinen,4ROuCeTGpS1YyFizocqzWh,1400
Cast of Sleeping Beauty,5dE064f6Myv8kofeKJsXGF,31400
Miyuki Tsurugi,1332a8osyYEXCzf5KzWnr4,10200
Sumire Morohoshi,7r7IKvfNhJI5CEj2WSSyCY,129
John Williams,3dRfiJ2650SZu6GbydcHNb,5200000
Paolo De Santis,2zogN877wekyyQILP7MfWb,31700
Robby Benson,3QcGV278a6mmLRTOK29WBP,436300
Jerry Orbach,5i2OpmeVKsmViqoETxuOvO,1200000
Paige O'Hara,7oavKrnYbTZPAPq7zCuipM,768000
Angela Lansbury,0LtVJXnPR8msCJiE2DjHxy,1800000
r. rayfelld,6uyVibnRYtIhzLJwCcGgxu,0
Giorgio Borghetti,6YbO4En7oRRYD7qSPozdkV,1600
Coro - Il ritorno di Mary Poppins,3EyXP9yffXF6l6rrh3ejJG,1500
Cátia Moreira,6xjVcE33l98oiy4w0hFwxK,6200
Ana Encarnação,3MZLwGdvKgqfoklM9zPygE,52000
Henrique Feist,1Yz8f6UVHjA1RlJt9RBCPm,13700
Filipe Gonçalves,63PA6qLxy0FJNUxT00SctL,14200
Elenco - Frozen 2: O Reino do Gelo,60zkSji2dVhFI2TUjaaQFZ,4000
Haruhiko Joh,4CFKEEpaecS45Z6mfU95Ep,2800
Ben Hiura,4cQIy9fVIbAqOPkfCdYcOs,2800
Tomie Kataoka,7JXzu7ZECFMun4lCIG4Vy6,3900
Hiroshi Koitabashi,2sPMiENq3RwuxxbCCzCNn2,22500
Eija Ahvo,1gLhWqpVeWI112IP2WlhEc,8200
Antti L.j. Pääkkönen,30oZQyFm3DHk5RgA8ECbN7,575
Amy Burgess,2TQeqhJnU115UX5tBgxZ3W,2400
Aaro Wichman,7Fx9k9msQP3PUs1r1W7M8x,575
Encanto - Cast,3xLU748QxpTmIVaiNXXg0P,2900000
Cliff Edwards,0aeRagbqQCOKkVURrvcMrn,496700
Chorus - Beauty And the Beast,3kWWBtNzJFtKA222gZz39d,1300000
Richard White,0jWqALm6pl5CHj5N0eO68G,656700
Preben Kristensen,0KWtgZfw6vmNET2dPnENHT,15300
Tritonus Koret,32RcCdh1nGUxNQWLM2CvyO,15300
Tara Charendoff,67gayetrbYX7ypoIPGxMwt,59200
Bobby Driscoll,4CkLcamYYOTtKnLWjuUDyr,125600
Kathryn Beaumont,762gpacQ6WcT75zlkrc3Ls,207500
Paul Collins,1aL3c8BNATMQEsauxJoYn7,123200
Tommy Luske,51AV2GURH2q9LqgBcUsUJf,107000
Pepinilla,39UUWydeS0DDC7L299iv1C,483
Gustavo,3apNWJFN6ZANKwNvFK8An7,44100
Tumbalín,6341Yl7Wu7VcI37DwbYpAg,509
Mel Gibson,5VXtGEXyfSC316JafIsPZq,202500
The Disney Afternoon Studio Chorus,0kzp6Ezum8UhblfmLkcyPq,138200
Jartisto,4XlsM7kkkofXIyzFEPaYPi,201900
Julia Scheeser,1Go0BTu059q6LIgkuIxWV4,100200
Crewkid,7u5ookLUVsuRi21ghdoqu4,82
Ryusei Nakao,2RcS47TgXS4sQM2r0QfIBh,5700
Yutaka Oda,4txzpEXMlLubRkm52dpMFe,5700
Kozo Shioya,10D4tBG5mUPnF3ThELDaxp,5700
Yoshito Yasuhara,0sXEhArKRBPiG2vzQm6Nro,3300
Artur Zmijewski,2xp0UH29O0hdWs2WMRQXsW,1200
Mary Costa,1qeo0u3hwxCBcYsn3a4kyo,460600
Mizuho Aota,1VLOvqgKe0PhTWJM3s8Kr0,2600
Yuu Tajima,40ncmeEtq1CTntIv0NOM4e,2600
Junko Tsuji,77z8H1FuZXC6iF7xzfADsr,2600
Tadashi Nomura,4Vc0GWn7A45UFaoHTcu3Qg,2600
Company,3h2NpNFRQ5FMlptQXC5iEF,113
Jana Werner,36KhnXTTNKVaMWKudxJ5Bp,52700
Peter Hofmann,4efGIkUGWK4Z4LvG9XKULG,27300
Lucas Lomholt Eriksen,3xFMran6ybHmjvIMEpWQ4J,9700
David Healer,3nPVt5xwitJpqG4pERhdxk,145400
Per Myrberg,74HgFbSvwVCvess9LgMze2,112100
Chorus - Sleeping Beauty,1c4ltuRXEIo20Y9UOPxiA0,573700
Ensemble,5a1fCbv0Bw3r7ehPuK3lfb,47300
Cani González,2G9l7VykxhIT5suoB18Tr4,130500
Carlos Marír,0460QV18LzylFQZnoOSkNr,1100
Maciej Stuhr,013JocE2vC2qMeesgrKvik,114400
Piano Genie,5qfZVrlGzByqJCT2bmFIi8,46300
Tokyo DisneySea,2g9DwrKeZdqfveNl05NfBV,316100
Ewa Prus,3JXJuVKKlM20rgOnyc82hV,24000
The Producers Ensemble,2PjoZci1oug1YpUFSSdMla,14900
Disney Studio Chorus,0uxCcs6uoQy6StkrWS1QjW,1100000
Chorus - The Lion King 2: Simba's Pride,6HHlr8eYX84LRrYngXAesm,185100
Bill Shirley,259T26oxdhM7losfoXOXOl,435900
The Cheetah Girls,4ntkql3f3ect7NDRUJ7aAY,672500
Little Piano Player,4KsgrrpExcS6KInynyza0k,57800
Ricardo Monteiro,7s6Rv4GukcTxOURcpKyhDN,11700
Santi Aguirre,2BvyFDOaYCfWjhbus65iFA,5700
Toni Menguiano,3c5hrul9OSjp6kriotIHXV,17900
Astrid Jones,3JNIA3OxDVtlf898BEDNbw,7300
Virginia Mos,6VGge8LikAcLx3E2e8xckN,18400
Malia Conde,4e94WFPIMzy29OmCj5nDuM,7300
Ilaria De Rosa,4QAYRh7sh0W4pyyveSa7ST,52200
Leigh Harline,7aXWrnm0b8kKzTTgzublaZ,79400
Raquel Ferreira,5AmTBPoVrcQNOz1d4AjlB6,12900
Ernst Daniël Smid,7oxhbX4tJayeABnC4GvXcU,10800
Rob De Nijs,3u84EkSPrJYO4n5cipED9K,560700
Parkinson NL,61dU7wnckFsKNcNJnjW4jw,660
Coosje Smid,5gcHAz5tnFPVo7MruKIPf8,4100
Berget Lewis,56EYDRc4IlffrNZyE5vtOx,8700
Jim Bakkum,0RJ6eS1cimNNF64vRXGwfD,121900
Anita Meyer,7xxVm0cM4x7TUBadZQuz3S,256600
Wojciech Brzezinski,5kOtrZpXLVzDhAyzMMcOnT,625
Inni - Mary Poppins powraca,7vnDbW71mcwPHSFISjsyx2,461
Chica Surfer,1YrMVUbsYRhw6Xk9IOLHSE,369
Peggy Lee,602DnpaSXJB4b9DZrvxbDc,2300000
Aurora,1WgXqy2Dd70QQOU7Ay074N,17000000
Richard M. Sherman,13Namx9iwUl1a57CcELGTb,329100
Robert B. Sherman,7n0XJOct9yv45fCWY3t0UJ,328600
Keegan DeWitt,1QkkfXx0WxSxmUIQOkSWa2,223400
Alexandra Wilcke,5PpKj1qtEelq9huzcnimO9,227800
"Mira, Royal Detective - Cast",4wz6QHgIkdmvQwhEmzwWZj,16500
Sara Mann,3C9XpXXMzu9C4ZrtfVu7nx,50
Jessica Rotter,6jQAFXkB1ciNf4PLUfIvdF,11200
Cindy Bourquin,5z25CHFEWooGOieYYw4j3T,0
Elyse Willis,7iS9ltSyOIaj4fHeP954mq,2400
Laura Dickinson,24atAUm9yln5x8Os9PEIwv,23600
The Harp and the Piano,3EsByjQIYShSaUdKe9Tmvo,44800
Paul J. Smith,3g6RWqrG0tt6oXPMLP2WE5,63900
Ugo Maria Morosi,60SqHoqBT6KQfyPTpb2yNP,3400
Chorus - Brave,57AihEcK7JvXFVggssuObo,75100
Coro Infantil Do Rio De Janeiro,5H3HUNUVlzgCNrgNl2l2bR,0
Antti Paakkonen,7eGozPEp7ksEwg1hcHLHWW,4800
Julia Totoszko,0EhLWOvF98ZREwsmxtqkHb,271
Jakub Strach,1brZzIluDbEOqAF0UJOzMz,404
Mateusz Panasiuk,1FR9VZLCF9gnauQNLwPZ0u,270
Heidi Ruud Ellingsen,4KTbyQebBQIgPnrkLbZUMT,1200
Espen Grjotheim,38bNNL6h42SWZtdCFEk8Eb,7600
Nils Jørgen Kaalstad,2FtyL0HPFqTQKox3cUT6s9,2000
Anders Bye,00kmtdGAJOdCfahN5GuAZX,3000
Marcelo Coutinho,32tkf2x0ZLqigb4LyOZTqm,0
The Sleep Diaries,2kaLDgncwOxNd3TMSS7hWR,100700
Chorus - Pocahontas,5DH8cLYXVTknLlSRzzkRc4,249700
Chie Nagatani,4Fj4qsgORBO0jc0D7fnuRr,632
Nina Flyer,4xRaNqAOLDkvnMlZknaNxZ,0
Malwina Jachowicz,5ZKtw9jadeIBMdqxEOB1SE,39700
Julia Siechowicz,6lEqfTMnmW0dUqyu0NTPpV,39700
Poppie Swag,4bjf9ZHd5zIerivycqFNEX,51300
Tranquility Piano,2jIPHvD3Q9xqh6tae6yHa8,0
João Pedro Gonçalves,74SEnf0TKyuD2GpOommLVc,12400
Ermelinda Duarte,3bfdScGJtvOeD2e5CHIkRs,1800
Shigeo Matsuzawa,66dAhA7AhzIUyr8eAlULiD,2700
Masahiro Anzai,2RJBe0usWU1mdOwo0XJGh6,658
Cameron's Bedtime Classics,4kZ6N3FbNGnto6RLHiUUnM,39100
Haruki Sayama,2b3YKBM7k7Is5WvtlikgVa,1200
Ryoichi Fukuzawa,66foxhNncEeXD9z8tQ2TPB,1600
Syuhei Tsutsui,0qahmuz1rIbbN0DH69PtCO,629
Rogério Samora,5xBrjmFbbG81sUGYwqBRyv,18500
Cucha Cavalheiro,0QzjiJ3sX0Iqil8yj7Bi56,18500
Adriano Luz,2XDCDSGhblC3TVxXT9ZAKG,18500
Grzegorz Markowski,52z2StnKVKxNVPvHh8gysg,56400
Ryszard Sygitowicz,3GgiR01CBfX6Z4I62zzHyr,377
Henry Camelot,4SP8FcQWUoQvku0cXI7WYX,21300
Mauricio Luz,7DmSLUPE6h9sBnR1pnqQ2L,20300
Pedro Lopes,74atOdE3IKEo4e9Iv3Hu5q,19500
Sigmar Solbach,6ycsXNezm1O0vm5AaBuRfp,9300
Karl Schulz,6fxaDxKxsIGJkMjsh13mwC,6500
Stefan Fredrich,7KYDRyvlMxiMCys6IzxmXQ,630
Luca Vieri,3RDRxwnG3sgmIcKlsok5eb,1800
Lari Halme,65odSAlvpvntqk35n2F5eD,1100
Mirella Roininen,7iS78xeafTbkrBdWdJTWRw,3000
Anders Aldgård,4S1TvrXjlwfRS1mPNT2gbi,53400
Daniel Andersson,440COVvXO6xDXvydpBTEog,0
Piano Sunday,0N6gn8bwGxm3yrvhxs3I6o,50
Vivian,4c6u9CQdqnHaIxMZIC2oqg,46
Magic Piano Covers,2Un8fcngg7tqN20h1BBaku,72200
Music Feel,4k4Wwf7cwr7xm2Rs7xZnYX,13900
Lasse Vermeli,3frdDJUHHQjmvQ7FTkb7wc,1700
Maria Haukaas Mittet,4Gej6q6wCKccBidZF9lB5B,22100
Marc Pociello,4spPb2PMiUfZ6xyevJoHty,178300
Oscar Mas,43SkHFW9mMY6P1Wsj2oQ1K,181800
Sergio Zamora,16cVT8kBRJXhbAk4XJZToq,159700
Miguel Ángel Jenner,6iuyJO325aHdAiW83oVnpy,193700
Lee Wilkof,0SKowkGzEY1M8xRAJ26qfx,8900
Ron Taylor,0di2hcKQJcCfXTiAd6x1cr,2000
Pasi Ruohonen,5joJhIDqtUHckZv9vVDsUK,4900
Monique,3Jeh7nk8x9OA273QC2bGS4,275
Madeleine Doherty,2T70OjlHkg5KSojbT8bCA7,10200
Jennifer Smith,1goup6fJwQWuGu0mQvwHtR,4300
Kathy Fitzgerald,4UPW83dmZfAXjyV2SjXW3u,16800
Matthew Broderick,67e4oTnYalF7cutrWJB7dG,30500
Brad Oscar,3K1DDIrvoPOfSDkZtM23Fz,79300
Cady Huffman,0maTAXr0VexWkQ5tZ7JkqA,0
Gary Beach,0OckhIDFyA68SQXxyefMcH,58000
Chorus of Pinocchio,6dlfKeSdDjQ8BMDpmy0336,7000
Gisela,6SxnKPhYvkTKp2FtBzh6CI,220200
Manuel Straube,0Jq2DAvV3tdUIrksw0BJSQ,701200
Ilja Richter,3e6shNAdjKsxqMeIKJaP8Z,455000
Rainer Basedow,0eun5te9eflPAd3OdQXtO8,454700
Cusch Jung,1qhHmFpYXyUr90FJcAOgYE,474900
Drowsy Teddy,3aar0hoKMcMy2C5RmCTQ4o,69000
Otar Saralidze,7lhiViY4FEHi5FwtcVgDHQ,169
Latarnicy,5k3oMTDvWHZy8kdEGrvIiL,169
Cast - Cenerentola,30YK5DuVa2Erc1nRQ2QLyY,2800
Igor Kwiatkowski,59qk0HLphdMocuDZsoc0A1,94700
Paula Vesala,0ge5v4dBR9hnYhzEkproFC,2900
Joonathan Kettunen,2pWrDxP3DASmDHrtsgC74b,1600
Emilian Kaminski,5NYewEQTJuj2hY3SamAsom,105000
Chor Chlopiecy Towarzystwa Spiewaczego,1Kvv73aYJ3w5hQizOeg1SZ,4000
Rocío Garcel,2R4SiTDQBbsEJ9TRP8UAZy,203700
Amber,7ItJI5QVxHVWbWhO6SSsI4,125
YSA,7pZhetMkvyM854TzO9YyFd,555
Mellow Melodies,3X5zxBwIu1ihO3HWCCkQOa,0
Angela Aloy,6iFg2ISccxan4CCAGGfict,187900
Eduard Doncos,3i7kQsKmd0cQDUtKqwT83j,134800
Kindy Corner,0BpoZVZh9LH0OrntT8CHSb,62500
The Dwarf Chorus,6oyAC5MXCvdwRH2bpPOmYz,214800
Ellen Green,53PdJfhZ8kcGTOxbfKTa9P,6500
Yuko Doi,3pvSzmwej4hkNWulxt2L1c,28200
Donald Duck,7KksEpdok2fNHMXn9O24lU,157400
Yuji Kishi,4rB1ReOGym4p9AZIzxZKOi,2400
Ayaka Hirahara,0AzJGufY9eXWy5wHZWQ71H,367500
Shinichiro Hara,3PSbRPCWzdxwJciy0M0Z4Y,79000
Sera Uehara,4iiUeBzS0NNhioo2rMYCvR,1800
Shuma Suzuki,6tRLQASxe0Glv4wwybw1y7,1800
Kenshiro Kato,5yAwxjOQqmfcg440rjfmRr,1800
Leeries,0WtcJOTNrXTmd6N90r9dMD,43600
